% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.338069V  K_gimbal=26.049690  samples=6753

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[rad/s]         Error[rad/s]           disturbance[V]      
       33.2755238000       186.8212777408         2.9372865673         1.3454963091         1.5896714634         0.1934781135        -0.1934781135         1.5881647766
       33.2808081000       201.9862235045         2.9540579336         1.3352870017         1.5973270957        -0.0724711834         0.0724711834         1.6034719590
       33.2856801000       198.3988133864         2.9500925047         1.3378393285         1.6075346056        -0.0059838592         0.0059838592         1.5881647766
       33.2905307000       185.8485341865         2.9362098646         1.3454963091         1.6228458703         0.1934781135        -0.1934781135         1.5907159736
       33.2963963000       205.2137747354         2.9576248593         1.3327346748         1.6305015027        -0.1389585076         0.1389585076         1.5958183678
       33.3005760000       185.3874649873         2.9356994723         1.3454963091         1.6483646449         0.1934781135        -0.1934781135         1.6034719590
       33.3057571000       192.1518211803         2.9431845624         1.3403916554         1.6611240322         0.0605034650        -0.0605034650         1.5958183678
       33.3109618000       179.0392624692         2.9286687693         1.3480486360         1.6713315420         0.2599654377        -0.2599654377         1.6060231561
       33.3157993000       197.8422235070         2.9494771750         1.3352870017         1.6866428068        -0.0724711834         0.0724711834         1.5983695649
       33.3205471000       169.0530446771         2.9175938111         1.3531532897         1.7019540715         0.3929400862        -0.3929400862         1.6034719590
       33.3258573000       178.3308571218         2.9278837784         1.3454963091         1.7198172138         0.1934781135        -0.1934781135         1.5881647766
       33.3306009000       180.8949185295         2.9307246182         1.3429439823         1.7198172138         0.1269907893        -0.1269907893         1.5932671707
       33.3354769000       158.8194907366         2.9062207492         1.3557056165         1.7453359884         0.4594274104        -0.4594274104         1.5881647766
       33.3404722000       171.7353184555         2.9205705576         1.3454963091         1.7478878658         0.1934781135        -0.1934781135         1.5907159736
       33.3455205000       178.4996746485         2.9280708550         1.3403916554         1.7606472531         0.0605034650        -0.0605034650         1.5907159736
       33.3505276000       165.3871159374         2.9135227282         1.3480486360         1.7785103953         0.2599654377        -0.2599654377         1.5983695649
       33.3555249000       146.3874239075         2.8923641324         1.3582579434         1.7989254150         0.5259147346        -0.5259147346         1.5932671707
       33.3606147000       150.3403825445         2.8967753711         1.3531532897         1.8142366797         0.3929400862        -0.3929400862         1.5907159736
       33.3654766000       142.8170158481         2.8883751580         1.3557056165         1.8218923121         0.4594274104        -0.4594274104         1.5830623824
       33.3706879000       147.3322539963         2.8934189794         1.3506009628         1.8397554543         0.3264527620        -0.3264527620         1.5856135795
       33.3758462000       131.9705772404         2.8762276835         1.3582579434         1.8525148416         0.5259147346        -0.5259147346         1.5881647766
       33.3808765000       131.7232410922         2.8759501268         1.3557056165         1.8576185965         0.4594274104        -0.4594274104         1.5779599882
       33.3858187000       144.6390688110         2.8904113796         1.3454963091         1.8729298613         0.1934781135        -0.1934781135         1.5881647766
       33.3907091000       130.4019510776         2.8744669563         1.3531532897         1.8856892486         0.3929400862        -0.3929400862         1.5830623824
       33.3957083000       135.4794687370         2.8801625677         1.3480486360         1.9035523908         0.2599654377        -0.2599654377         1.5881647766
       33.4006144000       133.2809558482         2.8776977416         1.3480486360         1.9086561457         0.2599654377        -0.2599654377         1.5881647766
       33.4056759000       135.2827377448         2.8799420862         1.3454963091         1.9239674105         0.1934781135        -0.1934781135         1.5881647766
       33.4106592000       116.8453252260         2.8592039255         1.3557056165         1.9316230429         0.4594274104        -0.4594274104         1.5652040029
       33.4158866000       129.7611529448         2.8737473802         1.3454963091         1.9392786752         0.1934781135        -0.1934781135         1.5805111853
       33.4216717000       128.1249195673         2.8719091832         1.3454963091         1.9494861851         0.1934781135        -0.1934781135         1.5830623824
       33.4255245000       126.4886861897         2.8700698042         1.3454963091         1.9750049597         0.1934781135        -0.1934781135         1.5754087912
       33.4314991000        95.4503893150         2.8349232159         1.3633625971         1.9852124695         0.6588893831        -0.6588893831         1.5652040029
       33.4355275000        89.8781993591         2.8285552477         1.3633625971         2.0005237343         0.6588893831        -0.6588893831         1.5703063970
