% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.336563V  K_gimbal=26.049690  samples=2001

Time[s]              OmegaU[deg/s]        Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Error[rad/s]        
        6.5654725000        12.9744326294         2.6633174568         1.3429439823         4.4452223400         0.1662183106        -0.1662183106
        6.5704531000        15.7690286368         2.6964757342         1.3403916554         4.4452223400         0.0997309863        -0.0997309863
        6.5754746000        27.5264937259         2.7557056537         1.3327346748         4.4401185851        -0.0997309863         0.0997309863
        6.5805030000        28.3699129927         2.7567138561         1.3327346748         4.4426704625        -0.0997309863         0.0997309863
        6.5854722000        33.4136270448         2.7627283529         1.3301823480         4.4401185851        -0.1662183106         0.1662183106
        6.5904551000        26.4187362521         2.7543803883         1.3352870017         4.4401185851        -0.0332436621         0.0332436621
        6.5955281000        26.6998760077         2.7547168462         1.3352870017         4.4426704625        -0.0332436621         0.0332436621
        6.6004838000        31.1813105486         2.7600694448         1.3327346748         4.4375667076        -0.0997309863         0.0997309863
        6.6069446000        36.2250246007         2.7660701724         1.3301823480         4.4401185851        -0.1662183106         0.1662183106
        6.6104521000        33.4304285934         2.7627483469         1.3327346748         4.4375667076        -0.0997309863         0.0997309863
        6.6154600000        42.6744374308         2.7737082707         1.3276300211         4.4401185851        -0.2327056348         0.2327056348
        6.6204900000        27.8412365788         2.7560819724         1.3378393285         4.4452223400         0.0332436621        -0.0332436621
        6.6255313000        14.9592124673         2.6868671507         1.3454963091         4.4554298498         0.2327056348        -0.2327056348
        6.6304794000        25.5921185340         2.7533906612         1.3378393285         4.4503260949         0.0332436621        -0.0332436621
        6.6355016000        46.3124527049         2.7779999828         1.3250776943         4.4426704625        -0.2991929590         0.2991929590
        6.6405063000        44.6424157200         2.7760313454         1.3276300211         4.4503260949        -0.2327056348         0.2327056348
        6.6454874000        34.0095096533         2.7634372922         1.3352870017         4.4452223400        -0.0332436621         0.0332436621
        6.6504928000        38.4909441942         2.7687581377         1.3327346748         4.4477742174        -0.0997309863         0.0997309863
        6.6557608000        47.7349530315         2.7796748642         1.3276300211         4.4503260949        -0.2327056348         0.2327056348
        6.6605718000        32.9017521795         2.7621190868         1.3378393285         4.4477742174         0.0332436621        -0.0332436621
        6.6655135000        28.4203176386         2.7567740861         1.3403916554         4.4605336047         0.0997309863        -0.0997309863
        6.6704712000        27.5768983718         2.7557659261         1.3403916554         4.4579817273         0.0997309863        -0.0997309863
        6.6755367000        22.5331843198         2.7497221069         1.3429439823         4.4579817273         0.1662183106        -0.1662183106
        6.6804550000         8.5266011859         2.6105433067         1.3506009628         4.4605336047         0.3656802832        -0.3656802832
        6.6855060000        26.4355378008         2.7544004980         1.3378393285         4.4605336047         0.0332436621        -0.0332436621
        6.6905489000        26.1543980452         2.7540639653         1.3378393285         4.4681892371         0.0332436621        -0.0332436621
        6.6954708000        25.8732582896         2.7537273531         1.3378393285         4.4605336047         0.0332436621        -0.0332436621
        6.7004576000        33.9927081046         2.7634173076         1.3327346748         4.4630854822        -0.0997309863         0.0997309863
        6.7054737000        39.0364221567         2.7694044956         1.3301823480         4.4605336047        -0.1662183106         0.1662183106
        6.7105471000        40.4421209347         2.7710688860         1.3301823480         4.4579817273        -0.1662183106         0.1662183106
        6.7155052000        25.0466405715         2.7527371711         1.3403916554         4.4656373597         0.0997309863        -0.0997309863
        6.7205448000        24.2032213047         2.7517261495         1.3403916554         4.4758448695         0.0997309863        -0.0997309863
        6.7270973000        31.7603916085         2.7607596525         1.3352870017         4.4605336047        -0.0332436621         0.0332436621
        6.7304946000        23.6409417935         2.7510517331         1.3403916554         4.4681892371         0.0997309863        -0.0997309863
        6.7354981000        31.1981120973         2.7600894752         1.3352870017         4.4732929920        -0.0332436621         0.0332436621
        6.7404911000        27.2789570676         2.7554096199         1.3378393285         4.4732929920         0.0332436621        -0.0332436621
